1.0,0.9459029153166895,0.8990463686292707,0.9038783072518201,0.9154479599648301,0.9092536667659106,0.9064035104412917,0.95213344380511,0.840617903650648,0.8474673898335764,0.8899888327772768
0.9459029153166895,1.0,0.8879848487358216,0.9238115432155111,0.9231529196810285,0.9448714103676104,0.9123447324117988,0.9507514337487702,0.8752030463941166,0.8559361253243457,0.9098301081985113
0.8990463686292707,0.8879848487358216,1.0,0.7865793755427868,0.956876561718395,0.9032739702840901,0.8261280933947024,0.9206749172082319,0.7972003256426475,0.8332154855583218,0.843267771763826
0.9038783072518201,0.9238115432155111,0.7865793755427868,1.0,0.8249049349227924,0.8878278811693326,0.8879973037167707,0.9109533342060495,0.8352855218812684,0.83442598791133,0.8916400670325295
0.9154479599648301,0.9231529196810285,0.956876561718395,0.8249049349227924,1.0,0.9196126933111316,0.8635291879811821,0.9229010345007184,0.8392032288573726,0.854246498835183,0.8798471272342308
0.9092536667659106,0.9448714103676104,0.9032739702840901,0.8878278811693326,0.9196126933111316,1.0,0.8896781133059629,0.9476238125750444,0.8652028268363388,0.8588838330204701,0.9100415958079983
0.9064035104412917,0.9123447324117988,0.8261280933947024,0.8879973037167707,0.8635291879811821,0.8896781133059629,1.0,0.9051444085184116,0.8606469797544193,0.8324189973327205,0.9008136583883324
0.95213344380511,0.9507514337487702,0.9206749172082319,0.9109533342060495,0.9229010345007184,0.9476238125750444,0.9051444085184116,1.0,0.8567472354885648,0.8585382273543324,0.9074307371100427
0.840617903650648,0.8752030463941166,0.7972003256426475,0.8352855218812684,0.8392032288573726,0.8652028268363388,0.8606469797544193,0.8567472354885648,1.0,0.8184209915508714,0.8416769647768937
0.8474673898335764,0.8559361253243457,0.8332154855583218,0.83442598791133,0.854246498835183,0.8588838330204701,0.8324189973327205,0.8585382273543324,0.8184209915508714,1.0,0.9270328558684177
0.8899888327772768,0.9098301081985113,0.843267771763826,0.8916400670325295,0.8798471272342308,0.9100415958079983,0.9008136583883324,0.9074307371100427,0.8416769647768937,0.9270328558684177,1.0
