5.000000000000000000e-01,5.000000000000000000e-01,2.500000000000000000e-01,5.769230769230768718e-01,5.714285714285713969e-01,8.000000000000000444e-01,5.200000000000000178e-01,4.545454545454545303e-01,8.095238095238095344e-01,5.600000000000000533e-01,5.517241379310344751e-01
2.916666666666666852e-01,3.750000000000000000e-01,1.875000000000000000e-01,2.307692307692307820e-01,3.928571428571428492e-01,3.333333333333333148e-01,2.399999999999999911e-01,3.030303030303030387e-01,4.285714285714285476e-01,4.400000000000000022e-01,3.103448275862069061e-01
1.333333333333333259e+00,1.187500000000000000e+00,1.937500000000000000e+00,1.346153846153846256e+00,1.107142857142857206e+00,1.266666666666666607e+00,1.120000000000000107e+00,1.090909090909090828e+00,1.761904761904761862e+00,1.199999999999999956e+00,1.827586206896551824e+00
1.000000000000000000e+00,1.937500000000000000e+00,1.437500000000000000e+00,5.461538461538461675e+00,8.928571428571429047e-01,1.066666666666666652e+00,2.319999999999999840e+00,7.575757575757575690e-01,7.142857142857143016e-01,1.040000000000000036e+00,1.172413793103448176e+00
2.041666666666666519e+00,1.250000000000000000e+00,9.375000000000000000e-01,1.461538461538461453e+00,1.642857142857142794e+00,1.133333333333333304e+00,1.879999999999999893e+00,6.363636363636363535e-01,9.523809523809523281e-01,9.200000000000000400e-01,1.793103448275862100e+00
2.083333333333333481e+00,1.437500000000000000e+00,8.750000000000000000e-01,1.153846153846153744e+00,2.250000000000000000e+00,2.066666666666666874e+00,2.279999999999999805e+00,1.181818181818181879e+00,9.523809523809523281e-01,1.000000000000000000e+00,2.620689655172413701e+00
1.791666666666666741e+00,1.187500000000000000e+00,1.125000000000000000e+00,1.423076923076923128e+00,1.178571428571428603e+00,2.399999999999999911e+00,5.440000000000000391e+00,1.303030303030302983e+00,1.190476190476190466e+00,1.000000000000000000e+00,2.724137931034482651e+00
3.333333333333333148e-01,4.375000000000000000e-01,1.875000000000000000e-01,3.076923076923077094e-01,4.642857142857143016e-01,4.000000000000000222e-01,2.000000000000000111e-01,3.333333333333333148e-01,3.333333333333333148e-01,4.799999999999999822e-01,2.758620689655172376e-01
1.166666666666666741e+00,6.250000000000000000e-01,5.000000000000000000e-01,8.846153846153845812e-01,1.071428571428571397e+00,1.333333333333333259e+00,6.400000000000000133e-01,9.393939393939394478e-01,8.095238095238095344e-01,7.199999999999999734e-01,7.931034482758620996e-01
1.000000000000000000e+00,8.750000000000000000e-01,1.687500000000000000e+00,1.230769230769230838e+00,1.035714285714285809e+00,1.000000000000000000e+00,1.800000000000000044e+00,7.878787878787878451e-01,1.285714285714285809e+00,9.000000000000000000e+00,1.620689655172413701e+00
8.333333333333333703e-01,1.000000000000000000e+00,5.000000000000000000e-01,8.076923076923077094e-01,1.071428571428571397e+00,1.733333333333333393e+00,1.320000000000000062e+00,8.181818181818182323e-01,6.666666666666666297e-01,1.000000000000000000e+00,1.024137931034482740e+01
